date,goalCompletionLocation,goalPreviousStep1,goalPreviousStep2,goal3Completions,goal5Completions
2019-06-20,/courses/thank-you-for-joining-our-agile-for-effective-teams-course/,/courses/agile-for-effective-teams/,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,0,0
2019-06-20,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,/blog/new-career-in-tech-autumn/,0,0
2019-06-20,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,1
2019-06-20,/enquire/thank-you-for-your-enquiry/,(entrance),(not set),1,1
2019-06-21,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/,0,0
2019-06-21,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/glasgow/,0,0
2019-06-21,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-06-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,0
2019-06-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-06-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/r-programming/,1,0
2019-06-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/events/info-taster-session-events/,0,0
2019-06-21,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,1,0
2019-06-21,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/data-analysis-announcement/data-course-application-process/,0,0
2019-06-21,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/glasgow/,0,0
2019-06-21,/events/info-taster-session-events/,/courses/professional-software-development/,/the-codeclan-experience/a-typical-day/,0,1
2019-06-21,/events/info-taster-session-events/,/courses/professional-software-development/curriculum/,/,1,0
2019-06-21,/events/info-taster-session-events/?mc_cid=93a9092e93&mc_eid=38058e8a49,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/?mc_cid=93a9092e93&mc_eid=38058e8a49,(entrance),0,0
2019-06-21,/events/info-taster-session-events/?mc_cid=93a9092e93&mc_eid=5142be40f8,(entrance),(not set),0,0
2019-06-21,/events/info-taster-session-events/?mc_cid=93a9092e93&mc_eid=7c5107d074,(entrance),(not set),1,0
2019-06-21,/updates/newsletter-thank-you/,(entrance),(not set),0,0
2019-06-22,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/glasgow/,0,0
2019-06-22,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-06-22,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-06-22,/courses/thank-you-for-joining-our-agile-for-effective-teams-course/,/courses/agile-for-effective-teams/,/data-analysis-announcement/,0,0
2019-06-22,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,(entrance),(not set),0,0
2019-06-22,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,(entrance),0,0
2019-06-22,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-06-22,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,(entrance),(not set),0,0
2019-06-22,/events/info-taster-session-events/?mc_cid=93a9092e93&mc_eid=7aeb42b7c8,/blog/meet-our-graduates-daniel-at-dog/,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/?mc_cid=93a9092e93&mc_eid=7aeb42b7c8,0,1
2019-06-22,/updates/newsletter-thank-you/,/,(entrance),1,0
2019-06-22,/updates/newsletter-thank-you/,/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR2aV2GeMa8cZPoSnfA23iUPhGJEIRrd6oihzduvHi0cPudgr74yX4RBSRI,(entrance),0,0
2019-06-23,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/glasgow/,0,0
2019-06-23,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-06-23,/courses/thank-you-for-your-application/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-06-23,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/edinburgh/,0,0
2019-06-23,/events/info-taster-session-events/,/courses/full-stack-web-development/,/,0,1
2019-06-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/application-and-dates/,0,0
2019-06-24,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/curriculum/,(entrance),0,0
2019-06-24,/courses/thank-you-for-joining-our-agile-for-effective-teams-course/,/courses/agile-for-effective-teams/,(entrance),0,0
2019-06-24,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,1
2019-06-24,/enquire/thank-you-for-your-enquiry/,(entrance),(not set),0,0
2019-06-24,/enquire/thank-you-for-your-enquiry/,/enquire/,/data-analysis-announcement/,1,1
2019-06-24,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),0,1
2019-06-24,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/edinburgh/,0,0
2019-06-24,/updates/newsletter-thank-you/,/blog/meet-colin-instructor-at-codeclan/,(entrance),0,0
2019-06-25,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-06-25,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2019-06-25,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/,0,1
2019-06-25,/events/info-taster-session-events/,(entrance),(not set),1,1
2019-06-25,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/glasgow/,0,0
2019-06-25,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,0
2019-06-25,/updates/newsletter-thank-you/,/,/data-analysis-announcement/apply-for-data-analysis/,0,0
2019-06-26,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/,1,2
2019-06-26,/courses/thank-you-for-your-application/,(entrance),(not set),0,1
2019-06-26,/events/info-taster-session-events/,/courses/professional-software-development/,/glasgow/,0,0
2019-06-26,/events/info-taster-session-events/,/events/,(entrance),0,0
2019-06-26,/events/info-taster-session-events/,/the-codeclan-experience/a-typical-day/,/the-codeclan-experience/the-alumni/,0,0
2019-06-26,/updates/newsletter-thank-you/,/glasgow/,(entrance),0,0
2019-06-27,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/edinburgh/,1,0
2019-06-27,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-06-27,/courses/thank-you-for-your-application/,(entrance),(not set),0,1
2019-06-27,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,1,0
2019-06-27,/events/info-taster-session-events/,/courses/professional-software-development/,/,1,0
2019-06-27,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2019-06-27,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/glasgow/,1,0
2019-06-27,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,2
2019-06-27,/events/info-taster-session-events/,/courses/professional-software-development/,/glasgow/,0,1
2019-06-27,/events/info-taster-session-events/?mc_cid=93a9092e93&mc_eid=1b73b344b8,/events/info-taster-session-events/?mc_cid=93a9092e93&mc_eid=1b73b344b8,(entrance),0,0
2019-06-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,1
2019-06-28,/courses/thank-you-for-joining-our-agile-for-effective-teams-course/,/courses/agile-for-effective-teams/,/courses/,0,0
2019-06-28,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,/courses/ux-design-fundamentals/,/courses/edinburgh/,0,0
2019-06-28,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/course_application_2,/courses/professional-software-development/apply/course_application_1,0,0
2019-06-28,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/data-analysis-announcement/data-course-application-process/,0,0
2019-06-28,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),0,0
2019-06-28,/events/info-taster-session-events/,/courses/professional-software-development/apply/,/courses/professional-software-development/,0,0
2019-06-28,/events/info-taster-session-events/,/courses/professional-software-development/curriculum/,(entrance),1,0
2019-06-28,/updates/newsletter-thank-you/,/about-us/become-a-data-instructor/,/data-analysis-announcement/apply-for-data-analysis/,0,0
2019-06-29,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,0
2019-06-29,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,0
2019-06-29,/courses/thank-you-data-analysis-application/,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0,0
2019-06-29,/events/info-taster-session-events/,/,(entrance),0,0
2019-06-29,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),0,0
2019-06-29,/updates/newsletter-thank-you/,/glasgow/,/,1,0
2019-06-30,/blog/why-learn-coding/coding-guide-download/,/blog/why-learn-coding/,/glasgow/,1,0
2019-06-30,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-06-30,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/full-stack-web-development/,0,0
